make,model,model_year,gear,fuel_type,engine_cc,mileage_km,price (Rs.)
Toyota,Aqua S Grade,2012,Automatic,Hybrid,1500,144500,3575000
Toyota,Corolla 141,2008,Automatic,Petrol,1500,144500,3675000
Toyota,Axio G Grade,2006,Automatic,Petrol,1500,144500,3765000
Toyota,IST,2005,Automatic,Petrol,1300,145000,3075000
Toyota,Prius,2009,Automatic,Hybrid,1800,145000,3150000
Toyota,Corolla 141,2008,Automatic,Petrol,1500,145000,3175000
Toyota,Vitz,2007,Automatic,Petrol,1000,145000,3360000
Toyota,Corolla 121,2001,Automatic,Petrol,1300,145000,3375000
Toyota,Corolla 141,2007,Manual,Petrol,1500,145000,3380000
Toyota,Corolla 121,2002,Automatic,Petrol,1300,145000,3450000
Toyota,Allion,2002,Automatic,Petrol,1500,145000,3490000
Toyota,Allion 240,2002,Automatic,Petrol,1500,145000,3500000
Toyota,Premio 240,2005,Automatic,Petrol,1500,145000,3500000
Toyota,Aqua,2013,Automatic,Hybrid,1500,145000,3515000
Toyota,Aqua,2012,Automatic,Petrol,1500,145000,3550000
Toyota,Prius Alpha,2012,Automatic,Hybrid,1800,145000,3600000
Toyota,Avanza,2012,Automatic,Petrol,1500,145000,4090000
Toyota,Premio,2008,Automatic,Petrol,1500,145000,4375000
Toyota,Axio Fielder,2014,Automatic,Hybrid,1500,145000,4450000
Toyota,Allion 240 ,2006,Automatic,Petrol,1500,145000,4695000
Toyota,Premio,2012,Automatic,Petrol,1500,145000,6375000
Toyota,Vios,2007,Automatic,Petrol,1500,145700,3450000
Toyota,Vitz,2002,Automatic,Petrol,1000,146000,2200000
Toyota,Corolla 121,2001,Automatic,Petrol,1300,146000,3250000
Toyota,Allion,2002,Automatic,Petrol,1500,146000,3325000
Toyota,Axio G Grade,2007,Manual,Petrol,1500,146000,3800000
Toyota,Prius,2013,Automatic,Petrol,1800,146000,5100000
Toyota,Carina,2000,Manual,Petrol,1500,147000,2175000
Toyota,Vitz,2000,Automatic,Petrol,1000,147000,2250000
Toyota,Prius,2007,Automatic,Hybrid,1800,147000,2675000
Toyota,Prius,2008,Automatic,Hybrid,1800,147000,2975000
Toyota,Prius 3rd Genaration,2010,Automatic,Petrol,1800,147000,3390000
Toyota,Allion,2002,Automatic,Petrol,1500,147000,3460000
Toyota,Belta,2007,Automatic,Petrol,1300,147000,3495000
Toyota,Allion 260,2008,Automatic,Petrol,1500,147000,5000000
Toyota,Vitz,2007,Automatic,Petrol,1000,147400,3145000
Toyota,Axio,2007,Automatic,Petrol,1500,147520,3975000
Toyota,Soluna,2000,Manual,Petrol,1500,148000,1650000
Toyota,Prius,2008,Automatic,Petrol,1800,148000,2790000
Toyota,Prius,2010,Automatic,Hybrid,1800,148000,2900000
Toyota,Si Carina,2000,Automatic,Petrol,1800,148000,3000000
Toyota,Vitz,2007,Automatic,Petrol,1000,148000,3125000
Toyota,Corolla 121,2002,Automatic,Petrol,1300,148000,3150000
Toyota,Corolla 121,2002,Automatic,Petrol,1300,148000,3295000
Toyota,Axio,2008,Automatic,Petrol,1500,148000,3500000
Toyota,Axio G Grade,2010,Automatic,Petrol,1500,148000,4050000
Toyota,Allion 260,2007,Automatic,Petrol,1500,148000,4800000
Toyota,Vios,2004,Automatic,Petrol,1500,149000,2850000
Toyota,IST,2003,Automatic,Petrol,1300,149000,2875000
Toyota,Vios,2006,Automatic,Petrol,1500,149000,2950000
Toyota,Axio,2007,Automatic,Petrol,1500,149000,3950000
Toyota,Axio,2007,Automatic,Petrol,1500,149000,4000000
Toyota,Premio F,2005,Automatic,Petrol,1500,149000,4050000
Toyota,Corolla 141,2011,Manual,Diesel,1500,149000,4375000
Toyota,Soluna,2002,Manual,Petrol,1500,149600,1550000
Toyota,Prius,2008,Automatic,Petrol,1800,149800,2925000
Toyota,Carina,2000,Manual,Petrol,1500,150000,1950000
Toyota,Carina,2000,Automatic,Petrol,1500,150000,2100000
Toyota,Vitz,2001,Automatic,Petrol,1000,150000,2320000
Toyota,Premio,2000,Automatic,Diesel,1500,150000,2550000
Toyota,Prius W20,2008,Automatic,Hybrid,1800,150000,2890000
Toyota,Prius,2010,Automatic,Hybrid,1800,150000,2900000
Toyota,Corolla 121,2003,Automatic,Petrol,1300,150000,3100000
Toyota,Corolla 121,2003,Manual,Petrol,1300,150000,3200000
Toyota,Prius,2008,Automatic,Hybrid,1800,150000,3300000
Toyota,Belta,2007,Automatic,Petrol,1300,150000,3350000
Toyota,Belta,2007,Automatic,Petrol,1300,150000,3375000
Toyota,Prius 3rd Generation,2010,Automatic,Hybrid,1800,150000,3450000
Toyota,Corolla 121,2004,Automatic,Petrol,1300,150000,3475000
Toyota,Belta,2008,Automatic,Petrol,1300,150000,3800000
Toyota,Mark X,2008,Automatic,Petrol,2500,150000,4000000
Toyota,Prius,2011,Automatic,Petrol,1800,150000,4250000
Toyota,Prius,2013,Automatic,Petrol,1800,150000,4250000
Toyota,Allion 260,2007,Automatic,Petrol,1500,150000,4600000
Toyota,Premio,2008,Automatic,Petrol,1500,150000,5490000
Toyota,Prius,2012,Automatic,Hybrid,1800,150000,5500000
Toyota,Premio,2010,Automatic,Petrol,1500,150000,5750000
Toyota,Allion 240,2001,Automatic,Petrol,1500,151000,3150000
Toyota,Allion 240,2002,Automatic,Petrol,1500,151000,3590000
Toyota,Corolla 121,2000,Automatic,Petrol,1300,151678,3250000
Toyota,Soluna,2000,Manual,Petrol,1500,152000,1700000
Toyota,Corolla 110,2000,Automatic,Petrol,1300,152000,2390000
Toyota,Vios,2006,Manual,Petrol,1500,152000,2550000
Toyota,Vios,2004,Automatic,Petrol,1500,152000,2875000
Toyota,Corolla 121,2003,Automatic,Petrol,1300,152000,3500000
Toyota,Premio,2007,Automatic,Petrol,1500,152000,4575000
Toyota,Allion,2007,Automatic,Petrol,1500,152000,5100000
Toyota,Allion,2013,Automatic,Petrol,1500,152000,6150000
Toyota,Corolla 121,2006,Automatic,Petrol,1500,152132,3250000
Toyota,Allion 240,2002,Automatic,Petrol,1500,152547,3190000
Toyota,Axio,2009,Automatic,Petrol,1500,152632,4150000
Toyota,Aqua,2012,Automatic,Hybrid,1500,153000,3150000
Toyota,Prius W30,2009,Automatic,Hybrid,1800,153000,3265000
Toyota,Allion,2003,Automatic,Petrol,1500,153000,3500000
Toyota,Vios,2004,Manual,Petrol,1500,153500,2475000
Toyota,Corolla 110,2000,Automatic,Petrol,1300,154000,2260000
Toyota,Corolla 121,2002,Manual,Petrol,1300,154000,2585000
Toyota,Premio,2011,Automatic,Petrol,1500,154000,6150000
Toyota,Corolla 121,2003,Manual,Petrol,1300,154380,3150000
Toyota,Vios,2003,Manual,Petrol,1500,155000,2550000
Toyota,Corolla 121,2000,Automatic,Petrol,1300,155000,2875000
Toyota,Corolla 121,2003,Automatic,Petrol,1500,155000,3450000
Toyota,Yaris,2007,Automatic,Petrol,1300,155000,3650000
Toyota,Prius 3rd Generation,2012,Automatic,Hybrid,1800,155000,4200000
Toyota,Corolla 121,2004,Automatic,Petrol,1300,156000,3390000
Toyota,Prius,2011,Automatic,Hybrid,1800,156000,4250000
Toyota,Allion,2008,Automatic,Petrol,1500,156000,4290000
Toyota,Mark X,2007,Automatic,Petrol,2500,156000,4675000
Toyota,Prius,2011,Automatic,Hybrid,1800,157000,3525000
Toyota,Allion 260,2007,Automatic,Petrol,1500,157000,4690000
Toyota,Axio,2007,Automatic,Petrol,1500,157200,4350000
Toyota,Corolla 121,2005,Manual,Petrol,1300,157250,3450000
Toyota,Vios,2003,Automatic,Petrol,1500,158000,2650000
Toyota,Corolla 121,2003,Automatic,Petrol,1300,158000,3400000
Toyota,Prius,2009,Automatic,Petrol,1800,158000,3700000
Toyota,Axio G Grade,2007,Automatic,Petrol,1500,158000,3975000
Toyota,Vitz,2008,Automatic,Petrol,1000,158300,3275000
Toyota,Corolla 121,2004,Manual,Petrol,1300,159000,3350000
Toyota,Aqua,2012,Automatic,Hybrid,1500,159000,3450000
Toyota,Axio,2007,Automatic,Petrol,1500,159000,3990000
Toyota,Axio X Grade,2007,Automatic,Petrol,1500,159000,4125000
Toyota,Allion 260,2008,Automatic,Petrol,1500,159000,4980000
Toyota,Premio,2007,Automatic,Petrol,1500,159000,5200000
Toyota,Corolla 110,2001,Automatic,Petrol,1300,159500,2150000
Toyota,Corolla 121,2004,Automatic,Petrol,1300,159831,3550000
Toyota,Soluna,2003,Manual,Petrol,1500,160000,1590000
Toyota,Soluna,2005,Automatic,Petrol,1500,160000,1750000
Toyota,Vitz,2000,Automatic,Petrol,1000,160000,1950000
Toyota,Premio,2002,Automatic,Petrol,1500,160000,1925000
Toyota,IST,2003,Automatic,Petrol,1300,160000,2400000
Toyota,Vios,2005,Automatic,Petrol,1500,160000,2730000
Toyota,Vios,2004,Automatic,Petrol,1500,160000,2750000
Toyota,Corolla 121,2001,Automatic,Petrol,1300,160000,2900000
Toyota,IST,2004,Automatic,Petrol,1300,160000,2925000
Toyota,Vios,2004,Automatic,Petrol,1500,160000,3000000
Toyota,Vitz,2007,Automatic,Petrol,1000,160000,3075000
Toyota,Corolla 121,2002,Automatic,Petrol,1300,160000,3185000
Toyota,Corolla 121,2005,Automatic,Petrol,1300,160000,3300000
Toyota,Prius,2011,Automatic,Petrol,1800,160000,3300000
Toyota,Corolla 121,2005,Manual,Petrol,1300,160000,3350000
Toyota,Corolla 121,2004,Automatic,Petrol,1500,160000,3450000
Toyota,Yaris,2008,Automatic,Petrol,1300,160000,3565000
Toyota,Allion 240,2002,Automatic,Petrol,1500,160000,3590000
Toyota,Corolla 141,2008,Automatic,Petrol,1500,160000,3625000
Toyota,Prius,2011,Automatic,Petrol,1800,160000,3650000
Toyota,Yaris,2008,Automatic,Petrol,1300,160000,3650000
Toyota,IST,2007,Automatic,Petrol,1300,160000,3750000
Toyota,Prius,2012,Automatic,Petrol,1800,160000,4100000
Toyota,Prius G,2012,Automatic,Hybrid,1800,160000,4150000
Toyota,Axio,2008,Automatic,Petrol,1500,160000,4190000
Toyota,Prius,2013,Automatic,Hybrid,1800,160000,4700000
Toyota,Allion 260,2007,Automatic,Petrol,1500,160000,4750000
Toyota,Allion 260,2007,Automatic,Petrol,1500,160000,4765000
Toyota,Allion 260,2007,Automatic,Petrol,1500,160000,4825000
Toyota,Premio,2007,Automatic,Petrol,1500,160000,5175000
Toyota,Allion 260,2008,Automatic,Petrol,1500,160000,5300000
Toyota,Allion,2011,Automatic,Petrol,1500,160000,5490000
Toyota,Corolla 121,2001,Automatic,Petrol,1300,160500,2950000
Toyota,Corolla 121,2006,Automatic,Diesel,1300,160572,3575000
Toyota,Soluna,2000,Automatic,Petrol,1500,160856,1850000
Toyota,Corolla 141,2008,Automatic,Petrol,1500,161100,3625000
Toyota,Allion 240,2004,Automatic,Petrol,1500,161300,3050000
Toyota,Prius,2010,Automatic,Hybrid,1800,161500,3150000
Toyota,Vios,2003,Automatic,Petrol,1500,162000,2490000
Toyota,Carina,2000,Automatic,Petrol,1500,162000,2625000
Toyota,Corolla 121,2001,Automatic,Petrol,1300,162000,2975000
Toyota,Prius,2009,Automatic,Petrol,1800,162000,3660000
Toyota,Prius,2009,Automatic,Hybrid,1800,162000,3750000
Toyota,Corolla 121,2003,Automatic,Petrol,1300,162800,3175000
Toyota,Prius 20,2006,Automatic,Hybrid,1800,163000,2975000
Toyota,IST,2004,Automatic,Petrol,1300,163000,3225000
Toyota,Corolla 141,2008,Automatic,Petrol,1500,163000,3350000
Toyota,Allion 240,2009,Automatic,Petrol,1500,163000,4350000
Toyota,Vitz,2000,Automatic,Petrol,1000,164000,2250000
Toyota,Corolla 121,2002,Automatic,Petrol,1300,164000,3150000
Toyota,Prius S Grade,2011,Automatic,Petrol,1800,164000,3400000
Toyota,Corolla 111,2000,Automatic,Petrol,1300,164900,2150000
Toyota,Vios,2004,Manual,Petrol,1500,165000,2390000
Toyota,Vios,2004,Automatic,Petrol,1500,165000,2850000
Toyota,Allion 240,2001,Automatic,Petrol,1500,165000,3350000
Toyota,Corolla 121,2003,Automatic,Petrol,1300,165000,3350000
Toyota,Premio,2002,Automatic,Petrol,1500,165000,3450000
Toyota,Corolla 121,2006,Automatic,Petrol,1300,165000,3550000
Toyota,Corolla 141,2007,Automatic,Petrol,1500,165000,3700000
Toyota,Prius 30,2012,Automatic,Petrol,1800,165000,4400000
Toyota,Premio,2007,Automatic,Petrol,1500,165000,5150000
Toyota,Yaris,2008,Manual,Petrol,1300,165200,3575000
Toyota,Axio,2010,Automatic,Petrol,1500,165200,3950000
Toyota,Premio 240,2004,Automatic,Petrol,1500,166000,3550000
Toyota,Axio,2007,Automatic,Petrol,1500,166000,4150000
Toyota,Aqua,2012,Automatic,Petrol,1500,166300,3390000
Toyota,Vios,2003,Automatic,Petrol,1500,167000,2675000
Toyota,Corolla 121,2003,Automatic,Petrol,1300,167000,3350000
Toyota,Axio X Grade,2010,Automatic,Petrol,1500,167000,4475000
Toyota,Premio,2011,Automatic,Petrol,1500,167000,5675000
Toyota,Corolla 121,2001,Automatic,Petrol,1300,168000,2900000
Toyota,Allion,2005,Automatic,Petrol,1500,168000,3840000
Toyota,Prius,2008,Automatic,Hybrid,1800,168900,2890000
Toyota,Corolla 121,2004,Manual,Petrol,1300,169000,2900000
Toyota,Prius,2010,Automatic,Petrol,1800,169000,3050000
Toyota,Corolla 121,2001,Automatic,Petrol,1300,169000,3375000
Toyota,Soluna,2001,Automatic,Petrol,1500,170000,1610000
Toyota,Soluna,2003,Automatic,Petrol,1500,170000,1900000
Toyota,Vitz,2000,Automatic,Petrol,1000,170000,2025000
Toyota,Corolla 121,2002,Manual,Petrol,1300,170000,2890000
Toyota,Corolla 121,2002,Manual,Petrol,1300,170000,2900000
Toyota,Prius,2007,Automatic,Hybrid,1800,170000,3150000
Toyota,Corolla 121,2002,Automatic,Petrol,1300,170000,3325000
Toyota,Corolla 121,2002,Automatic,Petrol,1300,170000,3425000
Toyota,Prius,2011,Automatic,Petrol,1800,170000,3550000
Toyota,Prius 2nd Generation,2008,Automatic,Hybrid,1800,170000,3550000
Toyota,Axio X Grade,2008,Automatic,Petrol,1500,170000,3575000
Toyota,Premio 240,2005,Automatic,Petrol,1500,170000,3625000
Toyota,Prius,2009,Automatic,Petrol,1800,170000,3780000
Toyota,IST,2008,Automatic,Petrol,1300,170000,3850000
Toyota,Axio G Grade,2008,Automatic,Petrol,1500,170000,4200000
Toyota,Allion,2007,Automatic,Petrol,1500,170000,4600000
Toyota,Allion,2008,Automatic,Petrol,1500,170676,4995000
Toyota,Vios,2004,Automatic,Petrol,1500,171000,2850000
Toyota,Allion 240,2006,Automatic,Petrol,1500,171000,3790000
Toyota,Allion 240,2007,Automatic,Petrol,1500,171000,4600000
Toyota,Starlet,2000,Automatic,Diesel,1500,172000,1795000
Toyota,Vitz,2007,Automatic,Petrol,1000,172000,3070000
Toyota,Premio,2007,Automatic,Petrol,1500,172000,4850000
Toyota,Premio,2007,Automatic,Petrol,1500,172000,4950000
Toyota,Vios,2004,Manual,Petrol,1500,173000,2550000
Toyota,Vios,2003,Automatic,Petrol,1500,173000,2590000
Toyota,Premio G Superior,2011,Automatic,Petrol,1500,173564,5725000
Toyota,Allion 260,2007,Automatic,Petrol,1500,174000,4800000
Toyota,Premio G Superior,2013,Automatic,Petrol,1500,174000,6650000
Toyota,Prius,2008,Automatic,Hybrid,1800,175000,2600000
Toyota,Vitz,2007,Automatic,Petrol,1000,175000,2650000
Toyota,Vitz RS,2000,Automatic,Petrol,1000,175000,3000000
Toyota,Belta,2007,Automatic,Petrol,1300,175000,3300000
Toyota,Corolla 121,2004,Automatic,Petrol,1300,175000,3375000
Toyota,Corolla 121,2005,Manual,Petrol,1300,175000,3470000
Toyota,Corolla 121,2001,Automatic,Petrol,1300,175050,3050000
Toyota,Vios,2006,Automatic,Petrol,1500,175500,2850000
Toyota,Vios,2008,Automatic,Petrol,1500,177000,2615000
Toyota,Corolla 121,2001,Automatic,Petrol,1300,177000,2950000
Toyota,Axio,2014,Automatic,Petrol,1500,178000,3875000
Toyota,Corolla 121,2003,Automatic,Petrol,1300,179000,2875000
Toyota,Corolla 121,2000,Automatic,Petrol,1300,179000,2950000
Toyota,Corolla 121,2004,Automatic,Petrol,1300,179000,2975000
Toyota,Premio,2004,Automatic,Petrol,1500,179000,3700000
Toyota,Corolla 121,2001,Automatic,Diesel,1300,179850,3350000
Toyota,Soluna,2002,Manual,Petrol,1500,180000,1650000
Toyota,Elephant Back,2000,Automatic,Petrol,1300,180000,1750000
Toyota,EE 111,2003,Automatic,Petrol,1330,180000,2300000
Toyota,Prius,2008,Automatic,Hybrid,1800,180000,2500000
Toyota,Mark 2,2000,Automatic,Petrol,2000,180000,2800000
Toyota,Vios,2004,Automatic,Petrol,1500,180000,2800000
Toyota,Vios,2003,Automatic,Petrol,1500,180000,2800000
Toyota,Vios,2003,Automatic,Petrol,1500,180000,2850000
Toyota,Corolla 121,2000,Automatic,Petrol,1300,180000,2880000
Toyota,Carina,2000,Automatic,Petrol,1500,180000,2890000
Toyota,Corolla 121,2004,Automatic,Petrol,1300,180000,2950000
Toyota,Corolla 121,2001,Automatic,Petrol,1300,180000,3100000
Toyota,Prius,2011,Automatic,Petrol,1800,180000,3100000
Toyota,Allion,2004,Automatic,Petrol,1500,180000,3150000
Toyota,Corolla 121,2002,Automatic,Petrol,1300,180000,3150000
Toyota,Corolla 121,2005,Automatic,Petrol,1300,180000,3450000
Toyota,Corolla 121,2006,Manual,Petrol,1300,180000,3550000
Toyota,Prius G,2013,Automatic,Hybrid,1800,180000,4200000
Toyota,Allion,2007,Automatic,Petrol,1500,180000,4250000
Toyota,Carina,2000,Automatic,Petrol,1500,180356,2275000
Toyota,Corolla 121,2003,Manual,Petrol,1300,181000,3190000
Toyota,Corolla 121,2003,Automatic,Petrol,1300,181500,3000000
Toyota,Prius NHW20,2008,Automatic,Hybrid,1800,182000,2950000
Toyota,Aqua,2013,Automatic,Hybrid,1500,182000,3250000
Toyota,Corolla 121,2000,Automatic,Petrol,1300,182000,3375000
Toyota,Allion 260,2012,Automatic,Petrol,1500,183000,5880000
Toyota,Corolla 121,2001,Automatic,Petrol,1300,184000,2800000
Toyota,Starlet,2000,Automatic,Diesel,1500,185000,1875000
Toyota,Yaris,2006,Automatic,Petrol,1300,185000,3550000
Toyota,Allion 240,2007,Automatic,Petrol,1500,185000,4375000
Toyota,Vitz KSP90,2007,Automatic,Petrol,1000,185424,2600000
Toyota,Corolla 121,2000,Manual,Petrol,1300,186000,3050000
Toyota,Corolla 121,2004,Manual,Petrol,1300,186000,3100000
Toyota,Allion 240,2002,Automatic,Petrol,1500,186000,3850000
Toyota,Duet,2001,Manual,Petrol,1000,187000,1725000
Toyota,Corolla 121,2001,Automatic,Diesel,1300,187000,3050000
Toyota,Sprinter,2000,Manual,Petrol,1500,188500,2100000
Toyota,Soluna,2005,Automatic,Petrol,1500,188542,1750000
Toyota,Corolla 121,2002,Automatic,Petrol,1300,189325,3390000
Toyota,Cresta,2004,Automatic,Diesel,2000,190000,1450000
Toyota,soluna,2001,Manual,Petrol,1500,190000,1725000
Toyota,Sprinter,2003,Automatic,Petrol,1500,190000,1999000
Toyota,Camry,2003,Automatic,Petrol,2000,190000,2550000
Toyota,Corolla 121,2000,Automatic,Petrol,1300,190000,2550000
Toyota,Prius,2008,Automatic,Hybrid,1800,190000,2900000
Toyota,Verossa,2004,Automatic,Petrol,2000,190000,2950000
Toyota,Corolla 121,2003,Automatic,Petrol,1300,190000,2975000
Toyota,Corolla 121,2001,Automatic,Petrol,1300,190000,3050000
Toyota,Allion 240,2002,Automatic,Petrol,1500,190000,3235000
Toyota,Belta,2010,Automatic,Petrol,1300,190000,3300000
Toyota,Corolla 141,2008,Automatic,Petrol,1500,190000,3300000
Toyota,Allion,2013,Automatic,Petrol,1500,190000,4495000
Toyota,Allion 260,2008,Automatic,Petrol,1500,190000,4750000
Toyota,Allion 240,2003,Automatic,Petrol,1500,190006,3680000
Toyota,Allion 240,2003,Automatic,Petrol,1500,190006,3680000
Toyota,Corolla 121,2004,Manual,Petrol,1300,190813,2675000
Toyota,Mark 2,2000,Automatic,Petrol,2000,191000,2600000
Toyota,Vios,2003,Automatic,Petrol,1500,191000,2750000
Toyota,Sprinter,2003,Automatic,Petrol,1500,191547,2125000
Toyota,Platz,2002,Automatic,Petrol,1000,192000,1950000
Toyota,Corolla 121,2002,Manual,Diesel,1300,192000,3150000
Toyota,Allion,2007,Automatic,Petrol,1500,192000,4000000
Toyota,Corolla 111,2000,Manual,Petrol,1300,193000,2200000
Toyota,Allion 240,2002,Automatic,Petrol,1500,193000,3625000
Toyota,Corolla 141,2008,Automatic,Petrol,1500,193000,3890000
Toyota,Allion 240,2007,Automatic,Petrol,1500,193000,3990000
Toyota,Passo,2005,Automatic,Petrol,1000,194000,2525000
Toyota,Prius 3rd Generation,2012,Automatic,Hybrid,1800,194000,4200000
Toyota,Axio G Grade,2008,Automatic,Petrol,1500,194000,4390000
Toyota,Corolla 110,2004,Automatic,Petrol,1300,195000,2490000
Toyota,Verossa,2002,Automatic,Petrol,2000,195000,2650000
Toyota,Vios,2004,Automatic,Petrol,1500,195000,2850000
Toyota,Prius,2011,Automatic,Hybrid,1800,195000,3675000
Toyota,Cynos,2000,Automatic,Petrol,1500,196000,1950000
Toyota,Corolla 121,2002,Automatic,Petrol,1300,196850,3425000
Toyota,Soluna,2005,Manual,Petrol,1500,197000,1875000
Toyota,Allion 240,2007,Automatic,Petrol,1500,197000,4600000
Toyota,Premio 240,2002,Automatic,Petrol,1500,198000,3475000
Toyota,Allion 240,2003,Automatic,Petrol,1500,198000,3900000
Toyota,Allion 240,2003,Automatic,Petrol,1500,198500,3850000
Toyota,Corolla 121,2002,Automatic,Petrol,1300,199000,2865000
Toyota,Vitz,2000,Automatic,Petrol,1000,200000,2250000
Toyota,Corolla 110,2000,Automatic,Petrol,1300,200000,2280000
Toyota,Carina,2001,Manual,Petrol,1500,200000,2375000
Toyota,Corolla 121,2003,Manual,Petrol,1300,200000,2540000
Toyota,Corolla 121,2001,Automatic,Petrol,1300,200000,2650000
Toyota,Corolla 121,2000,Automatic,Petrol,1300,200000,3000000
Toyota,Camry,2003,Automatic,Petrol,2000,200000,3100000
Toyota,Corolla 121,2002,Automatic,Petrol,1300,200000,3100000
Toyota,Prius,2010,Automatic,Hybrid,1800,200000,3125000
Toyota,Corolla 121,2007,Manual,Petrol,1300,200000,3450000
Toyota,Allion,2002,Automatic,Petrol,1500,200000,3500000
Toyota,Corolla 121,2003,Automatic,Petrol,1300,200000,3500000
Toyota,Allion 240,2005,Automatic,Petrol,1500,200000,3850000
Toyota,Allion 260,2008,Automatic,Petrol,1500,200000,4650000
Toyota,Premio X Grade,2003,Automatic,Petrol,1500,200100,3250000
Toyota,Corolla 121,2001,Automatic,Petrol,1300,200500,3250000
Toyota,Corolla 121,2002,Manual,Petrol,1300,200750,2675000
Toyota,Corolla 121,2003,Manual,Petrol,1300,200750,2990000
Toyota,Carina,2000,Automatic,Petrol,1500,201000,2470000
Toyota,Corolla 121,2001,Automatic,Petrol,1300,201000,3285000
Toyota,Premio,2006,Automatic,Petrol,1500,205000,4290000
Toyota,Cresta,2006,Automatic,Diesel,2000,206000,2700000
Toyota,Corolla 121,2002,Automatic,Petrol,1500,206000,3300000
Toyota,Vios,2003,Automatic,Petrol,1500,209263,2500000
Toyota,Vios,2004,Manual,Petrol,1500,210000,2350000
Toyota,Allion 240,2002,Automatic,Petrol,1500,210000,3550000
Toyota,Corolla 121,2005,Automatic,Petrol,1300,210000,3850000
Toyota,Premio 240,2003,Automatic,Petrol,1500,210600,3550000
Toyota,Allion 240,2002,Automatic,Petrol,1500,211255,3350000
Toyota,Starlet,2000,Automatic,Diesel,1500,212944,1980000
Toyota,Carina,2002,Automatic,Petrol,1500,213000,2700000
Toyota,Corolla 121,2002,Manual,Petrol,1300,213000,2925000
Toyota,Corolla 121,2005,Automatic,Petrol,1300,214149,3125000
Toyota,IST,2003,Automatic,Petrol,1300,215000,2725000
Toyota,Corolla 121,2003,Automatic,Petrol,1300,217000,3450000
Toyota,Sprinter,2001,Manual,Diesel,1500,218000,1340000
Toyota,Soluna,2001,Manual,Petrol,1500,218000,1700000
Toyota,Allion 240,2002,Automatic,Petrol,1500,218000,3400000
Toyota,Soluna,2000,Automatic,Petrol,1500,220000,1600000
Toyota,Corolla 121,2006,Manual,Petrol,1300,220000,3225000
Toyota,Aqua,2012,Automatic,Hybrid,1500,220000,3625000
Toyota,Prius,2008,Automatic,Hybrid,1800,223500,3250000
Toyota,Carina,2001,Manual,Petrol,1500,225000,1900000
Toyota,Camry,2003,Automatic,Petrol,2000,225000,3100000
Toyota,Vios,2004,Manual,Petrol,1500,228000,2725000
Toyota,Echo,2000,Manual,Petrol,1300,230000,1500000
Toyota,Corolla 121,2001,Automatic,Petrol,1500,230000,2750000
Toyota,Corolla 121,2003,Automatic,Petrol,1300,230000,3350000
Toyota,Allion 260,2011,Automatic,Petrol,1500,230000,5690000
Toyota,Axio,2009,Automatic,Petrol,1500,235000,4190000
Toyota,Corolla 141,2008,Automatic,Petrol,1500,237200,3690000
Toyota,Allion 240,2006,Automatic,Petrol,1500,238000,4275000
Toyota,Prius,2008,Automatic,Hybrid,1800,240000,2550000
Toyota,Vios,2007,Automatic,Petrol,1500,240000,2690000
Toyota,Platz,2000,Manual,Petrol,1000,245000,1595000
Toyota,Platz,2000,Automatic,Petrol,1000,250000,1725000
Toyota,Corolla 121,2006,Manual,Petrol,1300,250000,2975000
Toyota,Corolla 121,2006,Manual,Petrol,1300,250000,3075000
Toyota,Corolla 121,2006,Manual,Petrol,1300,250000,3075000
Toyota,Soluna,2000,Manual,Petrol,1500,252000,1750000
Toyota,Platz,2000,Automatic,Petrol,1000,260000,1715000
Toyota,Corona Premio,2000,Automatic,Petrol,1800,260000,2675000
Toyota,Corona Premio,2000,Automatic,Petrol,1800,260000,2800000
Toyota,Platz,2000,Manual,Petrol,1000,270000,1825000
Toyota,Corolla 121,2006,Automatic,Petrol,1300,270000,3250000
Toyota,Corolla 110,2000,Manual,Diesel,1300,275000,2210000
Toyota,Corolla 110,2000,Manual,Diesel,1300,275000,2210000
Toyota,Carina,2000,Automatic,Diesel,1500,285000,2875000
Toyota,Corolla 121,2001,Automatic,Diesel,1300,287559,3350000
Toyota,IST,2003,Automatic,Petrol,1300,300000,2650000
Toyota,Corolla 121,2002,Automatic,Diesel,1300,300000,3300000
Toyota,Corolla 110,2000,Manual,Diesel,1300,315000,2350000
Toyota,Soluna,2000,Manual,Petrol,1500,318000,1590000
Toyota,Noah,2004,Automatic,Diesel,1800,323000,3600000
Toyota,Corolla 121,2004,Automatic,Petrol,1300,327000,3150000
Toyota,Corolla 110,2000,Automatic,Diesel,1300,335000,1650000
Toyota,Carina,2001,Manual,Petrol,1500,340000,2600000
Toyota,Corolla 121,2000,Automatic,Petrol,1300,386400,3150000
